sentiment,review_body,product_category
-1,Not as cute as photos  and too small in chest. i am 5'5''  125 lbs  and the small was too tight in the chest  and i am not large here at all. shoulders and sleeve length fit well. will return. not comfortable  and will need to be able to button it on rainy days.,Outerwear
-1,Thought i would splurge on a tracy reese coat. i got a size small  (120  5'6) felt huge on me and i looked like a wooly mammoth. very unflattering. another reviewer also mentioned on how it flairs slightly at the bottom?.adding to the overall bad look. i had it on for about 20 seconds and put it back in the bag to return. din't have to ponder about it at all.,Outerwear
-1,"I tried on an xs and it was boxy/roomy in the torso and the pocket on the wrist/forearm area made my arm look too bulky when i rolled the sleeves up like the model pictured. i love the idea of a relaxed fit cropped leather jacket in a versatile taupe color but when i tried this one on in person  it took me back to my childhood. i used to help my dad wash his cars when i was a kid and he used a leather chamois (""shammy"" for short) that was awesome for soaking up water. and that's what it felt lik",Outerwear
-1,I saw this in the store and was glad i didn't order it earlier online. i thought it would be beautifully stitched but it was rather flat and unimpressive in person. i like more unusual and flattering pieces  and this just wasn't it. no compliments here.,Outerwear
-1,Agree with other reviewer that this is massive even for a cape. unflattering overall. i normally wear a size 2 of 4 and bought this in an xs and two of me can easily fit into this with room to spare. unlined and it itches!,Outerwear
-1,Big pockets make it look more like a bathrobe than a coat. there are no internal pockets and the loops for the belt are pretty skimpy - just a bit of string. the color is great  but the quality leaves something to be desired.,Outerwear
-1,I love anything orange- when i saw this coat online  i ordered it as i loved all the features. the features of the coat are fun- however the coat came all bunched up in the package. i let it hang for a couple of days but the wrinkles were awful and even steaming and an iron would not take the creases away. i tried the coat on - the buckles were poorly made. i ended up returning this jacket.,Outerwear
-1,I knew i needed to buy this trench from the moment i saw it on my computer screen  but something prompted me to stop by my local retailer and try it on first. thank goodness for that.    at first glance  i knew i wouldn't be buying this. the construction leaves much to be desired. from the flimsy  single layer of unlined  unstructured fabric  to the thin strip of fabric serving as a belt  i could easily see this being sold at a cheap store for teenage girls where throwaway clothes are a dim,Outerwear
-1,"Despite retailer's claim that they have ""fixed"" the button issue on this coat  beware. they haven't. i ordered this coat november 18th  feeling safe that the issue that scores of other reviewers had noted was fixed  because retailer indicated ""rest assured  this issue has been fixed"" (as noted in the item description). feeling confident that i'd get a non-defective coat at this late date in the quality assurance cycle  i was severely disappointed to open my shipment tonight (nov 24th) immediately di",Outerwear
0,This coat is so lovely  it is the embodiment of 1940's classic movie star style. the color  the style  the collar add a subtle flair of drama that you definitely want in your wardrobe .... if only it weren't for those pesky buttons! like other reviewers  i am disappointed to note that within a month of owning  the top button popped off in the middle of a dinner date on a rainy night in a french restaurant. that same night  i noticed a button was missing from one of the sleeves. alas  i am as yet,Outerwear
0,I tried this jacket on and it was definitely cute but a couple things to note. it's a wool acrylic blend and it was already starting to pill from being tried on in the store. also  it's unlined. i thought the price point was high given its fibers and unlined. given its hem  i wonder how much longevity the piece has and how quickly it might start to look dated too.,Outerwear
0,Wow  this runs small! i'm thinking the accidentally sent me an xxs?!?,Outerwear
0,It is a beautiful coat  runs small. arms feel tight  i am typically xs  i can't even button it up. bottom is skirted  and falls beautifully. it is light weight coat  not really fit for cold weather.,Outerwear
0,This trench is beautiful  with a lovely  swinging skirt that adds a romantic sense of drama and movement - you'll feel as though you are starring in your very own film noir movie. i wish i could have kept it  but i couldn't justify paying full price on a coat that had to be hand-washed (the label specifies no dry cleaning!).there is a lot of fabric on this trench  and i imagine that all those little pleats will have to be ironed too. i don't have the time for that  and for this much money  i wou,Outerwear
0,Really unique & will easily go with many tops/bottoms. i agree with the other reviewers  it's itchy  but so super cute. the sale price is a good deal. i had already planned to wear with long sleeves so the itchy fabric should not be a problem. i got the xs/s  my usual size.,Outerwear
0,I loved this when i saw it arrive in the mail. as soon as i put it on though  i was drowning in it. i know its a cape and it is suppose to be large but it was so big i had to return it. i still really like it and wish it would have worked. i am 5'5  athletic/slim figure just for reference.,Outerwear
0,"This is a beautiful coat nicely constructed and very warm. it was just too bulky for me and i looked 10 lbs heavier in it. i am 5'7"" and 140 lbs. maybe it would be better suited to a more slender frame.",Outerwear
0,I remember seeing this great jackets online and knowing that i would have to have it! so i traveled to the store to try it on. the ruffle on the bottom was beautiful and fluffy and just like the pictures. the color was perfect and it was lightweight enough i could get more uses out of it that most of my coats in the texas heat. so i tried on the small. the didn't quite button over my bust  and i did an arm wiggle that made the arms too tight near where they met my body. no problem  medium it is.,Outerwear
1,I tried this on at the store in the regular size it came in and thought maybe it has some potential is i ordered it for me in a petite since that's what i am. i ignored the package when i first got it thinking it wouldn't really look right but omg  it's 100% amazing and flattering. wear it with skinny jeans  leggings  jeggings  whatever and it's just super awesome on dressed up or down. i'd buy this over and over again without a doubt.,Outerwear
1,I love sanctuary clothing. this parka is on the lighter side  good for this mild east coast winter. it is water repellent. the length hits me on my upper thigh and the sleeves are long ( good for longer limbs). i received many compliments.,Outerwear
1,This vest is a stunner! the dark brown suede is so beautiful. the bronze grommets on the front are a perfect enhancement to the vest. it's hard to see in the picture but the stitching is also top notch. yes  it is a little pricey but it's an investment piece that you will wear and not only get a ton of compliments but feel special when wearing it too. it's a keeper!!!,Outerwear
1,"I got this coat because i needed something black and thought the plaid was black. it's not -- but that's my fault and i love it anyway! it's perfect for our temperate seattle fall and winter -- not too light  not too heavy. i get a ton of compliments! i'm 5'9"" and about 145  and a medium fits perfectly.",Outerwear
1,This actually might be my favorite thing that i have ever owned.  the jacket is so beautiful and so cozy jacket. i agree that the pics do not do this amazing piece justice.  for reference  i am 5'7 140 lbs and bought the large to allow a bit of room for layering.,Outerwear
1,It was bit on pricey side but it was love at first sight! i couldn't let go after i tried it on..it is soft  lightweight  moves with me  keeps me warm (not just from top up)..it feels silky to the touch and is very versatile and stylish..    runs true to size and it expands a bit the more you wear it ...,Outerwear
1,This coat is very nice. it's soft and the colors are great. the only reason i gave it a 4 stars and not 5 is that it runs huge! i normally wear a size small to medium in tops and i like a bit of moving room in my coats so i ordered a medium. when i put it on i just started laughing. it was so huge. i wanted to exchange it for an xs to see if that would have been small enough but it has already sold out in that size. i think this could be a big win for larger sizes but unfortunately for me it did,Outerwear
1,Looking for a stylish rain resistant coat to wear to ireland this fall and looks like this could fit the bill. the 30inch length is perfect. the faux fur lined collar and opening edges is a lovely touch  fur ends about 6 inches in so not fully lined  but great for weather in 50's-low 60's with a sweater added . ample room for that. i love the look  wish the pockets were just a bit bigger  i can barely fit my hand in. but overall i think it's a keeper.  i ordered m/l and am usually a medium or la,Outerwear
1,This coat is fun  flirty  & flattering. i bought it strictly for how good it looks on - it's not a coat for warmth. the top is tailored and fitted  but the bottom is very full and swings. (there is a lot of fabric on the bottom). i'm not sure why some people had a hard time with the sleeves - i do not have the smallest arms and this was not an issue for me. however  i had a very thin shirt underneath the coat and that is all you can fit under it  so keep that in mind. the small fit me perfect. v,Outerwear
-1,I purchased these pants while on vacation because i thought they'd be the perfect addition to my comfy travel wardrobe. on my second wear  i happened to be on a long-haul flight when the entire side seam split about a food long on my upper  outer thigh. luckily i'd packed a back-up dress. the pants weren't tight at all  but the seams wren't strong enough to handle a little pressure from sitting i guess. poor construction. i would not recommend these.,Pants
-1,"The cut is small. i am 5'9""  150 lbs and usually wear 6-8/medium pants. medium in these is too fitted on my hips and rear.the polyester will be hot in summer. returning for another brand.",Pants
-1,I love the fit of these pants -- they're the perfect slim black pants. however  i wore these pants exactly three times before the seams split the middle of the pant in not just one  but multiple places. disappointed by the workmanship/quality of the product  especially since the pants fit amazingly and don't sag like other slim fitting black pants tend to do. i hope retailer will take this into consideration and improve the quality of future iterations of this product.,Pants
-1,I saw this at the store today. very excited about it but i had no idea how to get it on! there is a side zipper so i attempted to step into the jumper through the collar but could never get my arms through! from what i could see on my body  it would have been too short in the crotch. i decided not to fight with it to put on entirely. i gave up. cute shade of green though.,Pants
-1,Do not waste your money on this.  at first  i bought pilcro hyphen chinos short and i loved it. so i bought this pants in store too. i laundry them yesterday and they both came out colorless. i was so shock.   fyi  i did not use bleach or chrolox  i mean i don''t use them.i will return them both.  still mad. this is bad quality enough worth it.,Pants
-1,"These pants fit tts and are ask pictured in length on me (5'5""). i can go between a 4 and a 6  and tried the 6 and they were fine. that said  the fabric completed turned me off. it is that sort of stretch fabric with a sheen to it. i did not find them to be the wonderful wardrobe basic i thought they'd be- the fabric is just too stiff  and the sheen made them feel cheap  unfortunately.",Pants
-1,These run small (i am 110 and got a size 4)  they were a tad tight on top. the waist fit but felt a little too snug  short from waist to crotch and then bloomed out in a nice but stiff ish material. they are a dark blue animal print. i felt like bozo the clown goes to the jungle. they looked so silly i had to laugh. even with the 20% off  these are going back. not even comfortable to lounge around the house in never mind being seen by anyone in person!,Pants
-1,I love this jump suit.. sorta. looks great on but the dye rubs off on your skin. i washed it and its still happening. when you put your hand in your pockets  they come out blue  knees are blue  thighs  etc. i looked dirty by the end of the day. wish i could return it. fit and look great... not great after wear.,Pants
-1,"Within 2 washings the color faded to a not so black black  like a pair of pants that has been washed over a year's use. after 5 or so washes the hook and eye closure began to fall off. the pants fit well  albeit a bit short (i'm 5'9"") and they run small. i sized up to a 6  when i usually am between a 2 or 4. i let the hem out  sewed the hook and eye closure back on and redyed them  and now they are good to go  but for nearly $90 i don't expect to have to do this much work. these are not my first",Pants
0,I so wanted to love this jumpsuit but unfortunately the fit is so off. it runs small and the crotch is to high. the color is beautiful and the design is great. it's really sad i waited two months for this and it was definitely not worth the wait.,Pants
0,I love a cropped pant but these do not hit the mark. the pant would have been more flattering if they hit just above the ankle instead of the calf. i think they make the leg look stunted. the material was a nice weight and good quality but the bow being attached was a big design flaw. it look cute tied but would have been much nicer if you could remove it when needed.,Pants
0,"I do not love these pants. while the fabric is nice  they make me look rather dumpy. i highly recommend the essential taper pant instead  which has beautiful tapering legs and made me look more slender. these pants make me look like i've put on 20 pounds and they also make me look rather squat. perhaps they would look good on someone tall  but at 5' 6"" these are a miss for me!",Pants
0,"I read the other reviews before i purchased this jumpsuit because it's very cute. as another 5'3"" reviewer mentioned it will be longer so for me that's a plus but i have thighs  not huge but regular well proportioned woman thighs and boobs. it was a little tight but doable around my thighs but my boobs got ""lost in the sauce"". i gotta love it to keep it and i don't. it's a great print and fabric though.",Pants
0,Super cute pants but pleats fan out too much when you are pear shaped. i would also need to shorten pants too look like the picture.,Pants
0,"This is a pretty adorable jumper. the size 8 would fit someone really well who's about a typical size 6 and maybe 5'6"". i'm 5'9"" and it was too short. it's fun and definitely different. i'd otherwise wear it.",Pants
0,These are cute and light weight however the fit is off. i ordered my normal size large (i'm a 12/14.). the waist was large but fit ok. they were really tight across the theighs. the crop length is fine with my 5'9 height. if i hadn't got such a good sale of probably return them. they will be good lounge pants.,Pants
0,I was really happy when i saw this romper online and ordered it right away. unfortunately being larger chested i thought i would size up to a medium. bad choice. now i have a beautiful romper that is too big for me. i will be getting this one tailored.,Pants
0,Well made. made my hips looks giant. just not my style unfortunately. i'd have to work at preschool or on a ship to pull this off. i'm 5'3 120-123lbssize 6-8. i got the size 6 (not petite cuz they were sold out).,Pants
1,I love these pants. they are beautifully made and appear to be very comfortable. now if i could just get them buttoned! i am a size 8/medium. i bought the large after reading other reviews. i'm not joking when i say i can't button them. i am in such love with them (and still hoping to lose some baby weight)  that i am going to keep them in hopes to wear them!,Pants
1,First things first: these are not black and white as the photos suggest  they are beige and black  which was a disappointment when they arrived. i can still wear white shirts with them  but had they actually been b/w  i think they'd be more versatile in terms of possible shirt colors. that said  they are well-made  and the waistband and pocket detailing is nicely done. i love loose-fitting rayon pants and these are just that (mine fit a little looser than the model's fit). i ordered a small and,Pants
1,These are a great casual workday pant. the loose fit and light weight material makes it a great summer option.,Pants
1,Love love love this jumpsuit. i can't wait to wear it in the tx summer. it is super fun and elegant. you can dress it up or keep it casual. i am 5'9 155 and wear a 10. it laying quite nicely and doesn't require you to wear heels with it.,Pants
1,"I love these pants. i vary between 10 & 12  the 10 fit perfectly since they are designed on the fuller size  perfect for my body type of small waist and a bit of bottom. so many colors to coordinate with these pants. teal green  ""retailer"" yellow  black...i am not fond of ankle pants  prefer longer pants. i took the cuffs down and lengthened the pants. the only problem is that these pants are so exquisitely made  removing the cuff tacks was a challenge! perfect pants for those of us who have shape",Pants
1,Another success! so comfortable and stylish for spring and summer. very lightweight yet not sheer. design is even more appealing in person. a must have for your closet.,Pants
1,I am here online to buy this pant in both colors. i tried it on today in store in regular lengh   but am opting for petite size. i am 5'2. i could have purchased the regular length  which hit me above the ankle  but i think p will be more flattering and better for summer.    the pants are a woven material  and kindof shiny!? the pants also may be a bit see-thru in sunshine due to the structure of weave. that said  i am buying them anyways because they are that comfortable and professional. i may,Pants
1,My favorite pants! they do run slightly large so i sized down. i have 3 colors and will continue to add more!,Pants
1,The reason i gave this an overall rating of 4 stars is because of the sizing. the jumpsuit runs big and the black does not have a petite option; otherwise  i would give this 5 stars. this jumpsuit is so gorgeous that i had to buy both colors. i bought the black in medium and it looks absolutely beautiful on but i will have to take it to get it altered; it is way too big on me. i really need a petite in this but i still bought the black and am getting it altered.     i loved this jumpsuit so much,Pants
-1,I was hoping these would be like some of the lace shorts i bought from retailer last year that i loved so much. sadly  no. first of all they run small. i am between a s and xs in most brands  bought a s in these because i like my shorts on the looser side. these felt a little snug and short  but i decided to keep them. the first time i washed them  they were ruined. i followed the directions exactly and even put them in a lingerie bag in the washer  plus a delicate cycle  no dryer. the lace is man,Shorts
-1,These shorts just didn't work for me. i loved the embroidery and the color  but i just don't have the curves for them. try these if you have an hourglass or fuller figure.,Shorts
-1,I love the material on these shorts. unfortunately  that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist  causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly  couldn't keep these just for the pretty fabric.,Shorts
-1,"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee.",Shorts
-1,I've been wearing these shorts for years  i work outside and it was great to have comfortable jean shorts that were just the perfect length. the fabric quality on these shorts (and many many other retailer items) has gone down. sure  they're great when you try them on in the store..soft  comfortable  flattering  but when these are worn for a day they get so stretched out that i feel like i need a belt to keep them on. i wore these several times  sat down on a relatively smooth concrete wall  and a,Shorts
-1,I love the way these shorts fit and look; very comfy  but after laundering one time  the lavender color became blotchy. used regular detergent in gentle cycle and it looks like someone poured bleach on them in random areas & they are unwearable! i have several colors  but the only color that was a problem is the lavender. $58 for one wear was a waste. i hate to leave negative feedback  but be careful with laundering.,Shorts
-1,The picture makes the shorts look structured. i assumed they were made of a heavier cotton material. i was disappointed when they turned out to be a light weight polyester.     also  this runs way too big. i am busty and did not fill out the top of the xs.    i wouldn't even buy this at the sale price.,Shorts
-1,Shorts don't fit me like they did the first time and i've only worn them twice! the material isn't what is use to be. it stretches out to fast. i don't think i will be buying these again. wish i could take them back.,Shorts
-1,This pants the worst short that i ever had!!  i bought ;this short last week and i laundry it yesterday and it came out lost color!!  i was really shock definetly will return it to store.  fyi  i never use chrolox or bleach when i laundry.,Shorts
0,This romper was not what i expected when i originally purchased. it is much more casual looking in person  and as soon as i got it out of the bag  one of the buttons fell off. it did look good on and fit well  but i will be returning because it is too casual for the occasion i bought it for.,Shorts
0,The fabric is super soft and comfortable and the look is cute  however the drape on the front crossover is not great and doesn't flatter well. the shorts will probably run a little on the short side for some - i'm very short (5') and the length is great for me but i'm guessing not for the average height.,Shorts
0,I really wanted to love this romper and couldn't wait to try it on.   it's super cute and love the material but once on the top portion is way too baggy even after cinching the waist.   if i pulled the waist all the way down it looks smoother and nice   but if it sits at my natural waist   the back balloons out and it's unflattering.  it's too bad   i love the print and ease of this design.,Shorts
0,This romper fits well and is flattering. i love the relaxed style. the quality is quite poor  though. one leg ripped the second time i wore it and the fabric  while soft and comfortable  is fraying and pilling like crazy. after only two brief wears  the romper looks cheap and old. i expect much better quality at this pricepoint. really disappointed.,Shorts
0,Wore this romper 1x and after washing  the hem on one of the shorts/legs completely unraveled. if i want to ever wear it again  i will have to bring it to a tailor to get fixed. unacceptable for a $200 product. cute design and good fit but questionable quality.,Shorts
0,I bought these for a trip to the caribbean. i sweat a lot. if you have ever been humiliated by having a ring of sweat around your crotch area  then i do not recommend these shorts in the moss color. this color and fabric do not camouflage sweat. i will spare you the photos.,Shorts
0,This romper is extremely well made and the colors are even more beautiful in person.  however  i found it to run extremely short in the torso.  i couldn't get my arms through the sleeves after stepping into it without ripping the garment.  for reference i'm 5'9 with a slightly longer than average torso.  i ordered my normal size m.,Shorts
0,These are so cute and the colors are great  however  they stretch out about 2 sizes. they fit me perfectly and i sized down and they stretched out about a size 1/2 to 2 sizes too big. i'm bummed out because they are perfect in every other way. didn't think they would stretch out as much as they did. and they look awful once  they've stretched out. wish i didn't take the tags off or i would have returned them. size down at  least one size  i could have sized down two sizes. hoping they shrink lik,Shorts
0,"I'm 5'4""  130 lbs  curvy and fit. i'm usually a size 6 but when i tried these shorts on  they were tight. i sized up to an 8 and they looked better. but overall the fit was not flattering on a petite  curvy frame. i think these shorts would work on someone taller and a bit thinner in the thigh area.",Shorts
1,"I love skorts! so when i saw this online i ordered my usual size 6. arrived today & really cute. fit is good w/ some room to spare. almost too big but i'll stick w/ the 6. looks as in the pic except the lower front part & the back has a metallic sparkly fiber in the fabric. not shown in the pic though. it's understated but attractive. the fabric patches give this skort a special uniqueness. casual or a little dressy  just love... 5'3""  117#.",Shorts
1,I had never tried on a romper or jumper. the print of this changed my mind and i'm glad for it. it looks amazing on is easy to wear. i kind of wish it were lined but it's probably better unlined to keep it light and cool for the summer.     i did end up using double stick take bc the front was so low but it was worth it.,Shorts
1,Love these shorts. they do run large  i wear a 29 in pilcro and the 28 in these shorts fit comfortably with a bit of room to spare. the turquoise is definitely green  and not as bright as what i see in the online photo  but still a nice color. they have a funny smell but i'm sure that will wash out.,Shorts
1,Exactly as pictured. great fit. love it.,Shorts
1,These are perfect for pulling off a finished look  proper enough for teaching in yet fun enough for going out afterwards or just running errands. the polyester material is substantial  lined and easy care. the pockets lay flat but may not be very useful since the skort is pretty fitted. i plan on wearing these a lot this year!!,Shorts
1,I was looking for some comfortable but still stylish shorts for the weekend. these hit the mark!,Shorts
1,I was running low on good summer shorts and thought i'd try these based on having a pair of the pilcro cropped pants i got a couple months ago. i tried these shorts on in-store to make sure they fit right and that i liked how they looked but then bought them online (more colors were available in my size than what they had in store). i bought these in 3 different colors and i absolutely love them all! they are my go-to shorts now  they look good with the legs rolled up or down  and i will be wear,Shorts
1,"When i opened the package i knew i was in love. the colors are vibrant-true to the photo. the fabric is delicious  soft and silky  the perfect weight for a warm summer day. these can be dressed up or down. i am 5'9"" 140lbs. i bought the medium and they fit with plenty of room.    i would highly reccomend these shorts-just gorgeous! come on summer!",Shorts
1,I absolutely adore these shorts and pick a few colors every year. like last year  these do run big so do size down. the length is perfect to roll them as much as you like. they look great after washing and wish they came in more brighter colors. love these and highly recommend these!,Shorts
-1,I thought it was only me and immediately assumed i needed to go on a diet when i attempted to put this adorable skirt on. it got stuck at my hips. i'm a very consistent size small in dresses and skirts. i actually thought about putting it on over my head but that was impossible. its going back. now i see the other reviews and am relieved that its the skirt and not me! wish i had read them before purchasing. retailer is going to get a lot of returns on this one.,Skirts
-1,I ordered this skirt because it looked cute and versatile. when it arrived the pleat in front (shown in the center) was far to the right so the overall look was crooked. not sure if it was a quality control issue or if that's the true design but it will have to go back. too bad because i had high hopes!,Skirts
-1,I bought this in the blue and really wanted to like it--i had plans to check sizing and then order it again in the red  as well! however  this skirt falls victim to the recent design trend of using a pattern for a structured skirt but substituting a softer fabric and (horrors!) an elastic waistband. this ended up just looking kind of cheap and sweatshirty as a result. back it went.,Skirts
-1,I usually wear a 6 and ordered two other skirts at the same time. the other skirts fit perfectly and this one was more like a size 2. very disappointed for i really liked the idea of it.,Skirts
-1,"I absolutely loved the patterns and colors of this skirt  if only the cut wasn't so odd. the sides of the skirt ""wing out"" for a very distracting and unflattering look. the stiff  felt-like quality of the material only makes matters worse. in that respect  the model photos are not at all accurate. it also runs large. i had to go down one full size.",Skirts
-1,"Was excited to try this interesting skirt  as a mega bailey 44 fan. however  this skirt didn't fit well. the waist was fine but it then was boxy and shapeless on me in an xs/size 0. my piece also had a wrinkle from folding and i'm not sure how it would easily come out but the main thing is that the lines weren't flattering to the body. the ""vegan"" quilting isn't luxurious. i thought the diagonal zipper style was cool but it doesn't lay to advantage when worn and i'm an easy fit. length is so-so ",Skirts
-1,Such a cute skirt- but impossible to get on. ordered in an xs (i have a 25/26 waist) but could barely get it past my knees to step into. if you have any hips at all  unfortunately this skirt won't work. i was tempted to size up but once i got it on it fit great in the waist and already had too much material to size up to a small.,Skirts
-1,I bought this skirt in my usual xxs petite and the waist was way too small. i could not even pull the skirt all the way up. returned,Skirts
-1,I loved this skirt on the rack. but it was not lined and super scratchy when worn. i could barely wear it for the length it took to try it on. so sad. such a gorgeous skirt.,Skirts
0,Maybe it's just me  but this skirt had a little more volume than i was expecting. i'm 5'7  around 125lbs and the small fit me well. i like that the waist is elastic in back providing some give  but allowing the front to look smooth. pockets are always great. i got a striped henley from retailer (which is awesome) to tuck into it & was excited for the 70s vibe. the problem is that it fell an inch or two longer on me than the model  and i already worry about midi skirts appearing frumpy without the,Skirts
0,I saw this skirt online and went to the store immediately to try on. i was a bit disappointed. the size is tts but the prints were prettier online. the material is ok. the regular is long so probably won't look good on a shorter person  if it is still available when the price comes down  i might buy it.,Skirts
0,Why does the lining stop at mid thigh when the skirt is long? makes product look cheap while wearing. love the color  the fabric  and the fit  but cant get past this less than quality feature - will be returning.,Skirts
0,This skirt was cute on  but not particularly flattering. i thought the denim was a little too stiff. typically  a-lines are flattering on my figure  but this was a miss.,Skirts
0,This skirt is very pretty but i think it runs very large. i am a size 4  xs in retailer. my waist is 28 inches  5'7  140 pounds. the skirt is touching the floor. even if i wear high heels  i will have to wear it up my waist. the elastic band is weak  not sure if it will hold the skirt. it should be ok with a belt. i still recommend it cause it's so pretty.,Skirts
0,I wanted to love this skirt. i love high-waisted skirts and the length seemed flattering on the model; it was not so flattering on me. the fabric is so lovely--truly the photos online don't do it justice. it's heavy and luxurious  wonderful for fall or winter  and the gold  gray  and navy floral pattern is not too flashy or bold. plus  pockets! however  the midi length did not work for me  despite the product's suggestion that it was a universally flattering length  just above the knee. i'm not,Skirts
0,First  i was surprised that this skirt fabric felt similar to men's tie.  it is a thick weight silky feel.  next  i was surprised by the cut.... i wear a 12/14 petite  and the waist of the large is at least a size 10 if not smaller.  finally  the length was really long.  i realize i am 5'2 and buying non-petite sizes  but the cut was high ankle on me. i like the pattern and ruffles of fabric  both are unusual and good for fall/winter.  but i did not like the rest.,Skirts
0,I can't figure out if this skirt is supposed to be high-waisted (if so  it's too big but the length works)  or if it's supposed to sit on my hips (fits well but too long). but the material is really comfortable  and the design is different in a good way.,Skirts
0,"I recommen only becuase i like it on other people  but not on me. the pull on style didn't work  i need xs petite to fit lenght and waist  but the waist wasn't elastic enough to ""pull up"" (i have let's say a booty#. i kept hearing hte stiching give... it also looked a little too poooofffy on my frmae  i am 5'1.5"" and it stuck more out than on the model. nice idea  btu not for me. #i am 115 lbs#",Skirts
1,It's comfortable and easy to wear with lots of styles.,Skirts
1,Great skirt! i bought the red and paired it with a casual white button down. i feel like the top definitely needs to be short or tucked in for the look to work. i am typically a 2 in bottoms  and went with the small in this. the xs probably fits more like it's intended to  but it is very curve-hugging  and i was more comfortable with the looser fit of the small (especially since i am tucking in a blouse). there is stretch in the skirt  and the fabric has a nice feel.,Skirts
1,Wow  i can't believe there were some sizes left at my local store. it was on sale and i maxed out with additional discount for black friday week-end. the size 6 fit perfect and i can't wait to wear. this is a gorgeous skirt and will sell out for sure.,Skirts
1,Great fit  a little stiff. i typically wear a 4  and was able to take a 2 in this skirt  though a 4 would probably have been fine! it's just a fun skirt  with a little shimmer to dress up an outfit.,Skirts
1,I am usually between a 8 and a 10 and was an 8 in this skirt  it is very nice because it has so many soft colors in it and will go with anything. i live in florida so for me this is a fall skirt! i like the look of a wrap and it is not a wrap it fits great.,Skirts
1,I love  love  love this skirt. it's comfortable and attention getting. i receive compliments whenever i wear it -- and i feel great wearing it. colors are much more vivid than on the website -- that's a plus!,Skirts
1,I usually wear a size 8/10 and i needed a large in this skirt. it flows so beautifully!,Skirts
1,"Love this skirt! the material is so soft and flowy  but holds a nice a-line shape. i do agree with the other reviewers that this does run a bit small. i am a 26"" waist and purchased a 4... and i could probably have considered sizing up to the 6 easily as well.",Skirts
1,This is a lovely pencil skirt that is well-made and really brightens a work day. like a lot skirts with multiple colors  a lot of tops feel like they should match but you have to try a few that really work with the skirt and your look to get the right impact.,Skirts
-1,I wanted this so badly  to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am  and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.,Sleep
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
-1,Just recently purchased and think it's ok for the price. would never pay full on this one & that's from an retailer shopper who's purchased plenty at full price. design is cute but definitely looks like a sleep shirt esp in the lighter color  so-so on construction - the bottom seams pucker slightly  the pockets bunch up weirdly (steaming/laundering don't help) & the shoulders also hunch up oddly. could be because of the thicker fabric sewn to the knit but laundering didn't help that issue either.,Sleep
-1,Length too long and waist to high. these are not sized for petites.,Sleep
-1,These are very pretty  but i have had a few problems with them. out of the package  i found them to be true to size. i think i purchased the pxxs or the pxs. however  even though they are machine washable  i feel that they shrunk upon washing and are now too short (i am barely over 5' tall). also  the elastic waistband keeps twisting within the casing  which drives me crazy. i have to keep straightening it. i think there are better options for sleep pants.,Sleep
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,I'm very disappointed in the quality. it seems more like a pajama than a tunic. definitely not worth 100.00 dollars. i plan to return it.,Sleep
-1,I wish i had read the other reviews before purchasing this product. label says that you can wash and dry normally. however  upon washing  the outer layer shrunk and the inner lining did not. the robe will now not lay flat; the fabric pulls at the edges  and results in the inner lining being revealed when the robe is tied shut. extremely disappointed. for a $100 garment  i expected much more. i wish i could return this.,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
0,"I *loved* the brown color on the model  and i love the wrap style in general. however  i'm not sure if the color looks as goon on me. i first ordered my standard size small (5'7""  137 lbs 32 b)  which fit  but exchanged it for the looser fit (medium) shown in the pictures. i really like that the material is a thin  but not see through cotton. it has an extra cotton layer lining in front which is nice. the v isn't too low on me  so i don't *have* to wear a cami under. not really crazy about the s",Sleep
0,Very pretty  romantic,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
